"corpus"	"match_position"	"left context"	"match"	"right_context"	"text_recipient"	"text_sender"	"text_year"
"Semperi ja Barbaruse kirjavahetus"	"10602"	"Tunnen ju minagi Orase nõrkusi , nagu ta minu omi tunneb , ega pole sugugi pahane , ent rohkem põhjendatud etteheited oleksid ausamad . Ta nopib aina mu nõrgemad kohad välja , ja siis kahjurõõmutseb . „ Vormihaige “ inimese seisukohaltki on see siiski liig , kui nii ühekülgne ollakse ja päälegi väga sihilik , mis kestab aastast-aastasse . Imelik , et tal pole vaja isegi fraasisid muuta , olgu see siis Tulipunkti või „ K.k. “ suhtes . Arvustaja peaks ometi ka rikkama mõttetagavaraga olema , sest muidu võiksid papagoidki kriitikud olla ! Jään"	"huviga"	"Aspeli arvustust ootama , ja arvan , et võin tema etteheited vastu võtta üsna tänutundega , kuna Orase omad on – sine ira et studio , nagu poleks ta jälle arvustavat teost hästi läbi lugenud . NB ! Tsükkel „ ajaluubis “ on temale hoopis kahe silma vahele jäänud ! Kunagi ehk avaldan artikli luulestruktuuri polüfoonilisest vajadusest , kui suudan end teoreetiliselt täiendada . Või leidub kusagil võimalus asutada rubriik : „ sõna on autoril “ ? Tervita Orast ! Jäägu meil vähegi usaldust veel ! Võid mu kirja sisu edasi anda , kui soovid . Pen-klubi liikmed ju kõik ! Aitäh !"	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"10911"	"Võid rahul olla , et Sinust on vähemalt kõneldudki ; minu paljud raamatud on kirjutatud olnud – vaikusesse . Näib , et „ Lõuna Risti all “ jagab mahavaigitud teoste"	"saatust"	"."	"Barbarus"	"Semper"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"12276"	"Tulen siis Sinu poole palvega ( kui see üldse võimalik on &amp;amp;amp ; kellegile piinlik ei ole ! ) mulle vastav dokument hanki , mis mulle võimaldaks õppepassi saamise , sest terviski on sedavõrd räbal ja üliväsimus suur , et ilma pikema puhkuseta ei julge suve hooajale vastu minna , rääkimata Siutsi vajadusest mägede õhu ja lõuna päikese järele . Kui kaugele tiivad ( s.o. dollarid ! ) meid kannavad , seda ei tea praegu isegi , sest rahadega on praegu mitmeti raskusi , ent võib olla õnnestub Saksast vasakult mööda hiilides jõuda kuhugi merenigi , kas või Kreekani . See oleks reis ilma tagamõtteta , täielik puhkuse &amp;amp;amp ; tervise parandamise matk . Kui ma seda nüüd ei teosta , siis on minu asi enam kui kriitiline ja kokkuvarisemine kindel , sest pole seni enesest hoolinud ja arstina toiminud , nagu seda teen teiste – patsientide suhtes . Nüüd tunnen olevat viimase aja enesele mõtlemiseks . Olen katsunud küll kõikide sigaduste suhtes rahulikuks jääda , ent see tahte pingutuski nõuab energiat , mida minu rahutust elukutsest vähe järele jääb . Käesoleval nädalal on mind kolm ööd häiritud , seega ainult kaks uneööd . Ja nii aastate kestes valvel olla , joonduda &amp;amp;amp ; vastutust kanda tervisesõdurina . Ainult masendavat näha &amp;amp;amp ; kuulda , ilma ühegi rõõmuhõisketa . Samuti pole kirjanduslikul alalgi muud kui pettumusi loomingust , inimesist . Katsusin oma „ Kalad kuival “ siiski süümega koostada , kuigi mu ajajupid ei võimalda põhjalikumat süvenemist ja nii mõnegi värsiga juhtub nurisünnitus alaliste segamiste tõttu , ent nüüd on seegi teos nii ära käperdet ja narriks tembeldet ( nii Oras , kui Voitk , kellest ma küll üle vaatan ! ) , et üsna piinlik tunne . Ometi tahtsin sellega pakkuda üsna arusaadavat kunsti . Ent nüüd tuleb mingisugune micrococcus criticus , mõni Voitki sarnane põkspõrnikas , ja naeruvääristab iseennast &amp;amp;amp ; mind ka muidugi . Puudub veel , et see müoop Taggo „ Uus Eestis “ sama rada ei läha . Sääl talus aga näib keeld olevat teise laagri autorite arvustamiseks , nagu „ Varamu“ski . Jah ! meil pole sünteesivõimelisi arvustajaid , kes suudaks süveneda mõne neilegi vastuvõetava tsükli ( „ Ürgmotiivide “ esimesed 6 värssi ) tuumasse , ja eriti mul on „ õnn “ ikka olla käpardite arvustada . Aspeli analüüs annab mulle veel julgust tulevikuski mõni rida kirjutada . Sa tead , et mind ei"	"huvita"	"auhindamised ja muud „ honnöörid “ , aga õiget kohtlemist ja ausat arusaamist tahab iga autor . Seda meil aga ei ole . Kõik käivad ringi kui vaenlased , et aga jalga taha panna . Mul on „ EKL. “ pääkoosolekul ikka jube tunne olnud , ja olen mitu korda kaalunud , kas ei tuleks kõigist noist organisatsioonest välja astuda , sest kõik lõhnab „ S.D.N. “ tragöödia järele , et pole ühtki väljapääsu – käiku . See on ummikjärv ..."	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"13175"	"Armas Asm ! Sisemine mürgistustunne oli nii suur , et oli vaja kiires korras vastumürki otsi . On ju praegu kogu Euroopas hullumaja ( isegi tapamaja ) õhkkond , ent peab seda saginat analüüsima . Võib olla kirjutasid mulle , võib olla ka mitte ? Kui midagi ütlemata jäi , siis võib saata sõna : Budapest , Poste restante , kus me 3–4–5 päeva ehk puhkame , kust edasi Ateena , säält Ragusa jne. Tagasi jõuame 15 mail . Ka Ragusas ( Dubrovnik ) peatume , nii et sinnagi võib – poste restante – kirjutada . Palun minu"	"huvide"	"kaitse omale võtta , kui midagi tagaselja sünnib ."	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"13329"	"Armas Asm ! Meie senise rännaku"	"huvipunktist"	", milles ristleb Ida &amp;amp;amp ; Lääs , [ saa]dame sooji mägede tervitusi ! Sarnast kirjut maskeraadi pole varem näinud : türklased , mustlased , kõik siinsed põhirahvused esinevad väga värvirikkalt vanalinna prügikasti taustal . Ja neid hõngusi – laadanist alates kuni loomasõra kärsahaisuni ja rupskite lõhnani . Ja ses prügikastis leidub kulda ja hõbedat , küll käsitöö &amp;amp;amp ; muu näol /filigraan jne./ , mis naistele siblimiseks kui loodud . Antiikesemeid rohkem küll pronksist , küll muust . Täna sõidame edasi Salonikisse , siis mõõdame veidi Olümbi kõrgusi , jne. Jugoslaaviasse tuleme muidugi tagasi , sest siin on väga mõnus olla , ainult liig palju sagitakse . Budapest väsitas ( on kallis ! ) . Kirja ei olnud . Loodan Dubrovnikus Sinult kirja saada ."	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"14025"	"Armas Asm ! Sissejuhatus või uvertüür on üsna"	"huvitav"	"ja päiksepaisteline , ent sümfoonia ise kipub viltu vedama . Juba kaks nädalt on vihmane &amp;amp;amp ; vilu , kuna ümbruses olla meetripaksuselt lund , eriti mägedes . –"	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"14226"	"Saadame mägede tervitusi ! Läinud pühapäeval tegime Cena Gora tuuri , kus juures tagasisõidul üks veoauto sõitis meie omnibusele otsa , õnneks ilma katastroofita , Ent maaalused müksud olid"	"huvitavamad"	". Tervitusi ! B + S.–"	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"14308"	"Kuulsin Suitsult , et oled tagasi ja võtsin siis täna kohe telefonitoru kätte , aga vahetut kontakti Sinuga kahjuks ei saanud . Reis on Sul siis lõppenud , olgugi ärevas üldõhustikus . Dubrovniku kaunis vaatepilt ise mõjub ju rahustavalt ja kogu see eemalolek meie vaateveeru närususest pidi mõjuma kosutavalt . Küllap tunned nüüd juba kibedamalt kohustuste koorma ette rakendamist ja algavat sõnnikuvedu , millest jälle nüüd mina omakorda katsun"	"hetkeks"	"vabaneda : tahan juba enne jaani tuulutusreisi ette võtta . Pen-klubi kongress küll seekord vaevalt kedagi huvitab , kuna päevakorras seisab lastekirjanduse küsimus ja seda – Prahas ! Nagu see , mis Praha saatuse ümber praegu sünnib , oleks laste asi ."	"Barbarus"	"Semper"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"14325"	"Kuulsin Suitsult , et oled tagasi ja võtsin siis täna kohe telefonitoru kätte , aga vahetut kontakti Sinuga kahjuks ei saanud . Reis on Sul siis lõppenud , olgugi ärevas üldõhustikus . Dubrovniku kaunis vaatepilt ise mõjub ju rahustavalt ja kogu see eemalolek meie vaateveeru närususest pidi mõjuma kosutavalt . Küllap tunned nüüd juba kibedamalt kohustuste koorma ette rakendamist ja algavat sõnnikuvedu , millest jälle nüüd mina omakorda katsun hetkeks vabaneda : tahan juba enne jaani tuulutusreisi ette võtta . Pen-klubi kongress küll seekord vaevalt kedagi"	"huvitab"	", kuna päevakorras seisab lastekirjanduse küsimus ja seda – Prahas ! Nagu see , mis Praha saatuse ümber praegu sünnib , oleks laste asi ."	"Barbarus"	"Semper"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"14342"	"Kuulsin Suitsult , et oled tagasi ja võtsin siis täna kohe telefonitoru kätte , aga vahetut kontakti Sinuga kahjuks ei saanud . Reis on Sul siis lõppenud , olgugi ärevas üldõhustikus . Dubrovniku kaunis vaatepilt ise mõjub ju rahustavalt ja kogu see eemalolek meie vaateveeru närususest pidi mõjuma kosutavalt . Küllap tunned nüüd juba kibedamalt kohustuste koorma ette rakendamist ja algavat sõnnikuvedu , millest jälle nüüd mina omakorda katsun hetkeks vabaneda : tahan juba enne jaani tuulutusreisi ette võtta . Pen-klubi kongress küll seekord vaevalt kedagi huvitab , kuna päevakorras seisab lastekirjanduse küsimus ja seda – Prahas ! Nagu see , mis Praha"	"saatuse"	"ümber praegu sünnib , oleks laste asi ."	"Barbarus"	"Semper"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"15649"	"On ju ka mujal halvemaid olukordi , ent nii alatuid , nagu meie vabariigis , tuleb siiski tikutulega otsida . Mujal on jõhkrus"	"siiras"	"ja otsekohene , meil saatanavarjuline , tagaukseline , tagaseljaline ja keelega limpsav-ussiline . Enne minu ärasõitu tuli mul lähemalt kokku puutuda siinsete „ võltsmängijatega “ ja valekaartide valmistajatega . Osa materjale on praegu veel minu käes . Oli siis muidugi kergenduse tunne , kui välispassi saabudes võisin tõusta võltsmängijate lauast , ja minna üle kuue piiri , et seda ülekohut valimistel unustada . Õhustik oli ju kuumaks köetud äsjase Anschluss’iga ja muude sigadustega . Vilnos kisendasid valjuhääldajad Leedu vallutamise vajadusest . Tänavad olid tulvil transsi sattund rahvast ja koolinoortest , kes demonstreerisid plakatite meres ja lippude lainetuses . – „ Wir werden einmarschieren ! “ , kuuldus iga intelligendi suust , rääkimata sõjaväelasist , kes käisid ringi kukkedena ja sangaritena . See uue Anschluss’i õhkkond saatis meid läbi Varssavi , kus jälle lärmati ja paraaditseti , kuni tšehhide piirini , kus võis juba vabamalt hingata . Sama tunne oli ka tagasi-sõidul , kui Viini kaudu , kus haakrist võidutseb , jälle Masaryki maale saabusime : saime jälle hapnikku , mille nimi on vabadus ja kultuur . Viinis kisendas kõik aaria vere järele ja muu vere vastu : ... nur arische Gäste erwünscht , .. trittst du als deutscher hier herein , so soll dein Gruss Heil Hitler ! sein , ... ein Volk , ein Reich , ein Führer , jne. Parlamendil ripub plakat : das Volk regiert // s.o. Führer regiert/ . Oleksin küll väikese korrektuuri teinud : das Volk reagiert /doch!/ , sest on kadunud viinlaste muretu-rõõmus ilme , kõik on sünged oma haakristi koorma all , pomisedes „ Küss die Hand “ asemel – heil Hitler ! /nende hääldamises Hittlä!/ , millele meie aina muigasime . Jah ! „ das Wort Arbeiter wird zum Ehrentitel der deutschen Nation erhoben “ , nagu seisab veel parlamendi hoonel ... Milline häbemattus ja demagoogia ! jõhkralt ja alasti moonutatakse kõik mõisted ja tõed . Nüüd on see kultuurilämmataja gangsterriik otsaga Praha kallal , et seda Euroopa vabaduse ja kultuuri saart uputada ja üle ujutada haakristi virtsaveega . Selle uue ohvri surmaheitluses tõmbab kaasa lööma nagu hispaanlaste võitluseski . Sümpaatne rahvas , sümpaatse päälinnaga , kus peatusime neli päeva , käies ooperis /kaks korda koguni!/ , teatris , vaadates kõike selle keskaja linna võlu , mis tundub kivisse raiutud poeemivõluna . Juba linn üksi väärib P.-klubi olengule sõitu . Tervita teda ja tšehhe minu poolt !"	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"16679"	"Mis puutub minu „ Kaladesse “ , siis juba päälkirjale vastavalt pidi raamat kuivale jääma . Kirjutanuks ma „ Kalad sõiduvees “ , siis võinuks ma veel arvestada auhinnaga . Nii siis , sisu pole süüdi , vaid päälkiri , sest vaevalt mu kogu saab halvem olla , kui „ Saatana vari “ . Hää , kui „ kalad "" tuleriidale ei rända , sest praeguse „ suunamise “ &amp;amp;amp ; „ soodustamise “ juures on kõik võimalik , nagu Saksas ja hilju Viinis , kus autodafee jatkub . Mind ei häiri see auhindamine ja alahindamine põrmugi , kuna ma sellega harjunud olen , ja kunagi illusioone ses suhtes ei tee . Tean väga hästi , et kui ma ka kulda kirja paneksin , see ikkagi kõrvale lükatakse , kuna mõõdetakse hoopis mittekirjandusliku mõõdupuuga , vaid millegi muu hindamise ja auhindamise riistapuuga . Mul ei ole mingisugust seljatagust , ei mingisugust tuge , – ei moraalset , ei muud tõhusamat organisatsioonide kaitset . Mina olen lindprii meie kirjanikkonnas ja nende mõjuvõimsates instantsides . Olen rahul , kui kirjanikkond rahul on ja kõik leiab loomuliku-normaalse olevat , mis loomingu väärtuse hindamisel sünnib . Ma ei ole kade , kui meie kirjanikkonnal mõne hõbeseekli eest atrofeerub selgroog ja kaob süüme . Küsitavaks jääb , mis jääb meie vaimuinimeste uhkuseks ja auks veel järele ? On ju hää , kui inimesed südametunnistuse enesest heidavad , sest siis on kergem elada . Mina nii kaugele veel jõudnud ei ole , ega jõua kunagi . On ju imelik mõtelda , et : ees raamatufond , järel kirjanikkond , kuna kõik peaks olema vice-versa , kuna kirjanikkond ometi valib esindajad . Milleks siis üldse E.K.L. ja Pen-Klubi ? Moraalne aktsioon on neil ometi veel võimalik , et „ Saatana vari “ kogu meie kirjandust varjutada ei saaks /mõtlen eeskätt „ Kohtupäev“a/ . Või ei tohi nüüd ei üksikud kaasliikmed , ei ükski organisatsioon kõrvagi liigutada ? Mul hakkab hale meel meie vaimuinimestest , kellede ükskõiksus näib olevat muumiate rahu sarnane , kui puudub selgroog ja süüme , vaim , kui hing . Kuidas suudetakse pääle selle kirjutada veel psühholoogilisi romaane ? Arvan , et organisatsioonis peaks maksev olema põhimõte : üks kõigi eest , ja kõik ühe eest . Kui seda ei ole , siis pole mõtet ka organisatsioonil , ei liikmeskonnal . See on kõik suur eksitus , et nimepidi on olemas kultuurkapital , mille toimingud ometi on sihilikud ja ebakultuursed . Kui nad mõtlevad veel altkäemaksudele üle minna mokkamäärivate čekkidega , siis on ju inimene nagu nende solvamiseks loodud , ega pole mingisugust võimalust ennast kaitsta teotamiste vastu , päälegi avalikkuse silmade ees . Ei ! mina ei saa sundida oma süümet , et ma võiksin toita end palukestega ja raasukestega , mis isandate laualt langevad . See puudus veel ! Muidugi , surmavaikus saab osaks siingi , ja kirjanikkond vaikib edasi , unustades , et mis sünnib , puudutab kogu meie kirjandust , mitte üksikut isikut , nagu mõnele ehk kahjurõõmus näib . Mina olen kogu aeg läbi saanud /ühegi toetussendita!/ , ilma „ soodustamiseta “ , ja minu"	"huvid"	"on ses suhtes väljaspool isikut . Visnapuu maksab riigile vähemalt mitu miljonit , ja ma ei taha kunagi vahetada oma „ alahinnatud “ seisundit tema omaga , ent tähtis pole siin isik , vaid looming , kui ürgväärtus , mille kaitseks ometi keegi peaks sõna võtma . Ent aitab sellest !"	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"16874"	"Loodame , et „ Looming“uga midagi katastroofilist ei juhtu ! See oleks ju jultumuse haritipp , või talihari , kuigi see ehk alles ärataks unest meie kultuurkapitali-uimas tukkuva kirjandusrahva , virgutades teda ometi tegudele , sest sõnakõlksutajaid on meil vapsidest pääle ikka olnud . Kus on nende suurte isamaalaste teod , kes igati teisiti mõtlejaid"	"reetjaiks"	"tembeldavad ? Kus olid nad siis , kui „ isamaa kutsus “ , nagu blasfeemiliselt kinnitas vabadussõja ajal Visnapuu ? ise fiktiivselt sõnumesaatja narrimängu lavastades . Millal on tema oma kodanikukohustusi täitnud , kas või õppuslaagris , nagu Sul see hilju oli , ja kuhu mina ülehomme siirdun ? Ah , neid parasiite , kes ehk kunagi olid andekad , nüüd aga lähavad kõige suunamise ja soodustamise lihateed , ja lõikavad loorbereid , mis nendele ei kuulu . Olgu nad õnnelikud ses kahtlases aupaistuses !"	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"17148"	"Hääd reisi Sulle ja prouale ! Loodame , et Praha"	"saatus"	"lubab veel kõike tervena näha , mis üldse ei tohiks hävitatud saada . Astuge ka D-38-sse /divadlo 38/ , mis vaheldusena huvitav ! Hüvasti !"	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"17170"	"Hääd reisi Sulle ja prouale ! Loodame , et Praha saatus lubab veel kõike tervena näha , mis üldse ei tohiks hävitatud saada . Astuge ka D-38-sse /divadlo 38/ , mis vaheldusena"	"huvitav"	"! Hüvasti !"	"Semper"	"Barbarus"	"1938"
"Semperi ja Barbaruse kirjavahetus"	"17381"	"Praegu on välisilma vastu nii vähe"	"huvi"	"ja aega üle jäänud , et isegi lehti ei viitsi korralikult lugeda . Ainult ühele mõnusale raamatule olen sattunud , mis siesta tundidel ajaviiteks loen . See on Gunther’i ( ühe ameerika ajakirjaniku ) „ Inside Europe “ saksakeelses tõlkes , artiklite kogu Euroopa hullumajast ja selle telgitagustest . Eriti vaimukad on leheküljed praegusest Saksamaast . Kurblõbus raamat , täis anekdoote , tõtt , pipart . Sündmusi on jälgitud läinud suveni . Päts seisab veel väikeste diktaatorite nimestikus ."	"Barbarus"	"Semper"	"1938"
